cand,players,tag,salary,book_rank,book_rank_cov,sel_mean,sel_p194,aud_mean,aud_p194,gen_mean,book_rank_wemax,actual,actual_rank,actual_payout,e_payout,p_cash,p_top1000,p_top100,sim_mean,sim_q99,e_payout_capped,e_log
423,"00-0034829,00-0035685,00-0036442,00-0036900,00-0037240,00-0038597,00-0039050,00-0039064,JAX_DST",boom,49200,,,117.1114,0.003,117.1114,0.0033,117.1114,,135.36,487154,0.0,1.9121,0.1646,0.0006,0.0001,117.1114,181.79677,1.9121,0.38909622139145533
424,"00-0032764,00-0035659,00-0036912,00-0037740,00-0037809,00-0039910,00-0040236,00-0040242,JAX_DST",boom,49100,,,109.870026,0.0017,109.870026,0.0015,109.870026,,134.16,500578,0.0,5.0826,0.1232,0.0034,0.0006,109.870026,174.06725,2.8826,0.3080614303887166
425,"00-0031588,00-0034351,00-0034827,00-0035659,00-0035685,00-0039139,00-0039910,00-0040242,JAX_DST",boom,49800,45.0,34.0,116.63145,0.0041,116.63145,0.0048,116.63144,72.0,176.36,97988,8.0,15.1108,0.182,0.006,0.0016,116.63145,182.03725,5.1608,0.4658422909847543
426,"00-0033921,00-0034855,00-0035659,00-0036139,00-0036900,00-0036963,00-0037311,00-0038120,JAX_DST",boom,49400,,,118.20843,0.0009,118.208435,0.0007,118.208435,,98.14,780562,0.0,1.6112,0.1518,0.0005,0.0,118.20843,173.74567,1.6112,0.3503489905368385
427,"00-0032950,00-0033293,00-0036322,00-0036973,00-0037238,00-0038994,00-0038996,00-0040122,JAX_DST",boom,49300,,,117.9505,0.0047,117.9505,0.0035,117.9505,,138.92000000000002,447228,0.0,20.5193,0.1926,0.0057,0.001,117.9505,184.77737,4.7693,0.48869167355040866
428,"00-0033119,00-0036322,00-0038542,00-0039041,00-0039139,00-0039491,00-0039849,00-0039915,JAX_DST",boom,49500,,,118.78904,0.0014,118.78905,0.0018,118.78904,,189.88,40827,10.0,2.2687,0.1655,0.0015,0.0001,118.78904,174.27039,2.2187,0.3900725235783836
429,"00-0034827,00-0034844,00-0034857,00-0035689,00-0036554,00-0037228,00-0039893,00-0040122,LV_DST",boom,50000,,,115.8147,0.0011,115.8147,0.0008,115.8147,,161.56,206529,0.0,3.5198,0.1573,0.0021,0.0005,115.8147,172.74048,2.7198,0.381332110668059
430,"00-0036389,00-0036900,00-0038393,00-0038597,00-0039040,00-0039065,00-0040867,00-0041040,JAX_DST",boom,49700,,,116.15486,0.002,116.15486,0.0013,116.15488,,114.32,690801,0.0,1.9149,0.1387,0.0013,0.0001,116.15486,176.66612,1.8149,0.3285456210428174
431,"00-0035228,00-0036322,00-0036407,00-0036900,00-0037228,00-0038542,00-0038589,00-0038994,JAX_DST",boom,49500,,,117.7736,0.0014,117.7736,0.0016,117.7736,,95.22,790808,0.0,3.4877,0.1766,0.0012,0.0004,117.7736,175.63687,2.5877,0.42361119522679
432,"00-0033106,00-0036040,00-0036963,00-0036973,00-0037524,00-0039139,00-0040124,00-0040666,LV_DST",boom,49900,,,127.93033,0.0106,127.93033,0.0101,127.93033,,145.74,369861,0.0,4.1783,0.2947,0.0028,0.0002,127.93033,194.51205,4.1283,0.7068701514405008
433,"00-0031610,00-0032764,00-0036410,00-0036442,00-0036555,00-0036900,00-0037238,00-0040237,JAX_DST",boom,49400,,,119.3848,0.002,119.3848,0.0014,119.3848,,112.16,706011,0.0,2.4136,0.1781,0.0008,0.0002,119.3848,177.8796,2.1136,0.418630784671726
434,"00-0035659,00-0036355,00-0037240,00-0038544,00-0039139,00-0039849,00-0040189,00-0040666,JAX_DST",boom,49200,,74.0,120.6888,0.0044,120.68879,0.0042,120.6888,,99.26,776240,0.0,4.1984,0.2052,0.0023,0.0003,120.6888,184.36974,3.0484,0.4921129790006821
435,"00-0032764,00-0036900,00-0037252,00-0038128,00-0039040,00-0039064,00-0040122,00-0041525,JAX_DST",boom,49900,,,123.36205,0.007,123.36205,0.0066,123.36205,,154.8,272226,0.0,21.1765,0.2408,0.0058,0.0011,123.36205,187.99031,5.5265,0.6025772170894701
436,"00-0034960,00-0036264,00-0036322,00-0037664,00-0038124,00-0038589,00-0040122,00-0040666,LAC_DST",boom,49000,,,108.13665,0.0004,108.13665,0.0002,108.13665,,159.68,223954,0.0,0.8604,0.0817,0.0005,0.0,108.13665,162.89407,0.8604,0.1897271550972573
437,"00-0030279,00-0033526,00-0036410,00-0036442,00-0036900,00-0039361,00-0040128,00-0040784,PHI_DST",boom,49600,,,117.38495,0.0031,117.38495,0.0032,117.38495,,86.06,812795,0.0,2.2418,0.1838,0.0015,0.0,117.38495,181.09138,2.2418,0.43429037511368335
438,"00-0034796,00-0034844,00-0037740,00-0038542,00-0038544,00-0039064,00-0040128,00-0040870,JAX_DST",boom,49700,,,118.40365,0.0016,118.40365,0.0016,118.40365,,141.26,420844,0.0,2.1916,0.1776,0.0006,0.0001,118.40365,179.64612,2.0416,0.41972782532809605
439,"00-0033858,00-0036252,00-0036264,00-0036322,00-0037239,00-0039146,00-0040666,00-0041027,JAX_DST",boom,49100,,,112.52986,0.0003,112.52985,0.0003,112.52988,,142.98000000000002,401104,0.0,2.0547,0.1144,0.0008,0.0001,112.52986,169.37878,1.4047,0.26823042561829374
440,"00-0033293,00-0038542,00-0038994,00-0039040,00-0039918,00-0039919,00-0040126,00-0040218,JAX_DST",boom,49200,,,113.98899,0.0009,113.988976,0.001,113.98899,,108.36,730567,0.0,3.1389,0.1396,0.0019,0.0002,113.98899,173.10439,2.2389,0.3342548559062061
441,"00-0033526,00-0034857,00-0035689,00-0036554,00-0036900,00-0036988,00-0037248,00-0039915,JAX_DST",boom,49500,,,111.655975,0.001,111.655975,0.0013,111.655975,,125.26,595141,0.0,4.1825,0.127,0.0017,0.0005,111.655975,172.6986,2.2825,0.307872380374458
442,"00-0036912,00-0037238,00-0038117,00-0038542,00-0040676,00-0040719,00-0041032,00-0041438,JAX_DST",boom,49000,,,107.26142,0.0003,107.26142,0.0008,107.26142,,107.6,735238,0.0,1.3926,0.0965,0.0007,0.0001,107.26142,165.91843,1.2926,0.22889276378201104
443,"00-0036322,00-0037664,00-0038117,00-0038120,00-0039040,00-0039139,00-0039648,00-0040676,JAX_DST",boom,50000,,,116.1256,0.0007,116.1256,0.0005,116.1256,,145.8,369093,0.0,2.1489,0.1377,0.0009,0.0002,116.1256,170.69022,1.7489,0.3232787789481133
444,"00-0035228,00-0035685,00-0036322,00-0036410,00-0038994,00-0039811,00-0040124,00-0040126,LV_DST",boom,50000,,,119.0352,0.0016,119.0352,0.0031,119.0352,,97.82,781727,0.0,2.4085,0.1924,0.0013,0.0,119.0352,178.14821,2.4085,0.45944228137186255
445,"00-0034844,00-0036963,00-0037239,00-0037742,00-0039910,00-0039912,00-0039915,00-0040122,JAX_DST",boom,49700,,,115.44332,0.0006,115.44334,0.0008,115.44334,,154.46,275513,0.0,2.4401,0.1129,0.0005,0.0003,115.44332,169.94716,1.4401,0.26123993795945316
446,"00-0035229,00-0036264,00-0036275,00-0036410,00-0036900,00-0038124,00-0040667,00-0040719,JAX_DST",boom,49000,,,121.51288,0.0023,121.51286,0.0028,121.51288,,159.57999999999998,224889,0.0,6.1708,0.2183,0.0036,0.0005,121.51288,181.1903,3.9708,0.5322816206353095
447,"00-0033293,00-0033921,00-0035228,00-0035229,00-0036223,00-0036322,00-0036900,00-0040667,JAX_DST",boom,49800,,77.0,123.71555,0.0064,123.71555,0.0067,123.71555,,121.52,630685,0.0,108.9565,0.2572,0.0073,0.0014,123.71555,189.14977,6.3065,0.651817405739687
448,"00-0035659,00-0036252,00-0038120,00-0038597,00-0039918,00-0039919,00-0040124,00-0040126,LV_DST",boom,49900,87.0,,120.44494,0.0023,120.44495,0.0021,120.44495,,122.76,619014,0.0,2.7736,0.204,0.0018,0.0,120.44494,179.21082,2.7736,0.48880975900246265
449,"00-0036223,00-0036555,00-0036900,00-0037740,00-0039150,00-0040124,00-0040126,00-0040187,JAX_DST",boom,49000,,,122.477776,0.0038,122.477776,0.003,122.477776,,128.74,559768,0.0,6.7451,0.2297,0.0041,0.0006,122.477776,184.49863,4.1951,0.5668797206539441
450,"00-0036040,00-0036900,00-0037239,00-0038120,00-0039139,00-0039915,00-0040727,00-0040743,CLE_DST",boom,49800,,,129.48106,0.0056,129.48108,0.0073,129.48108,,162.6,197428,0.0,3.2048,0.3013,0.0012,0.0,129.48106,189.68619,3.2048,0.7045764739420641
451,"00-0033921,00-0034829,00-0036410,00-0036442,00-0036963,00-0038597,00-0039139,00-0040218,LV_DST",boom,50000,,79.0,122.426926,0.0057,122.426926,0.0069,122.426926,,148.26,341627,0.0,10.8041,0.2231,0.0024,0.0005,122.426926,188.62122,3.4541,0.5379487103954452
452,"00-0033119,00-0037740,00-0037744,00-0038124,00-0038559,00-0039146,00-0040666,00-0041027,LV_DST",boom,49900,,,111.11635,0.0029,111.11636,0.0028,111.11636,,141.48000000000002,418313,0.0,103.8288,0.1384,0.0032,0.0008,111.11636,178.00725,3.1788,0.34793945052603836
453,"00-0036410,00-0036442,00-0036900,00-0038542,00-0038597,00-0038935,00-0039589,00-0039880,JAX_DST",boom,50000,,,120.7917,0.0058,120.7917,0.0054,120.7917,,107.96,733005,0.0,7.0941,0.2098,0.0017,0.0003,120.7917,186.6549,2.9941,0.5061378904773999
454,"00-0036275,00-0036970,00-0038124,00-0038542,00-0039150,00-0039342,00-0040122,00-0040124,JAX_DST",boom,49400,,,119.9551,0.0014,119.9551,0.0019,119.955086,,198.04,21984,10.0,3.7206,0.2054,0.0028,0.0003,119.9551,179.05939,3.3206,0.496411356593281
455,"00-0035640,00-0036275,00-0036290,00-0038542,00-0038559,00-0039918,00-0039919,00-0040124,JAX_DST",boom,49000,,,115.32935,0.0022,115.32935,0.0027,115.32935,,165.76,170824,8.0,5.5208,0.1725,0.003,0.0008,115.32935,180.06544,3.3708,0.42235610759755454
456,"00-0034383,00-0034857,00-0037238,00-0037261,00-0038124,00-0038933,00-0039040,00-0040122,JAX_DST",boom,49200,,,114.65365,0.0007,114.65365,0.0009,114.65365,,176.66,96200,8.0,1.9524,0.1461,0.0012,0.0001,114.65365,169.29977,1.9024,0.3489582779510074
457,"00-0028118,00-0033858,00-0035261,00-0036322,00-0036554,00-0037248,00-0039040,00-0039146,JAX_DST",boom,49400,,,111.533875,0.0002,111.533875,0.0009,111.533875,,102.3,762986,0.0,1.9215,0.1166,0.0007,0.0002,111.533875,168.305,1.5715,0.2764148464058493
458,"00-0033106,00-0036754,00-0036900,00-0036963,00-0036973,00-0039066,00-0039139,00-0039491,JAX_DST",boom,49000,,,129.065,0.0099,129.065,0.0092,129.06499,,161.24,209458,0.0,5.5593,0.3044,0.003,0.0002,129.065,193.82579,4.2593,0.72661478401923
459,"00-0034827,00-0036554,00-0037238,00-0037240,00-0039139,00-0039163,00-0039359,00-0040242,JAX_DST",boom,49500,,,114.30927,0.0012,114.30927,0.0016,114.30927,,141.66000000000005,416124,0.0,2.4834,0.1378,0.0016,0.0002,114.30927,171.70795,2.0334,0.3280558256323193
460,"00-0029604,00-0034844,00-0036900,00-0037291,00-0039066,00-0039139,00-0039880,00-0040122,JAX_DST",boom,49100,18.0,37.0,126.25165,0.0057,126.25165,0.006,126.25165,17.0,136.5,474539,0.0,5.6929,0.2608,0.0046,0.0006,126.25165,186.78894,4.6429,0.6360755543165465
461,"00-0034383,00-0036355,00-0038542,00-0038559,00-0039915,00-0040122,00-0040666,00-0040727,JAX_DST",boom,49000,,86.0,120.30829,0.0049,120.30829,0.0041,120.30829,,145.86,368074,0.0,115.8567,0.2111,0.0036,0.0006,120.30827,184.75282,3.7567,0.5176640930224227
462,"00-0034857,00-0035685,00-0036554,00-0036973,00-0036988,00-0038933,00-0039361,00-0040129,JAX_DST",boom,49300,,,117.076675,0.0027,117.076675,0.0023,117.0767,,180.56,76177,8.0,3.6674,0.1773,0.0028,0.0003,117.07669,178.33943,3.2174,0.43538927694205704
463,"00-0035228,00-0036322,00-0036410,00-0038120,00-0038124,00-0038994,00-0040236,00-0040663,JAX_DST",boom,49700,,,114.82885,0.0018,114.82885,0.0018,114.82885,,139.72,438166,0.0,2.0939,0.1507,0.0015,0.0,114.82885,174.57593,2.0939,0.3597097718922692
464,"00-0035659,00-0036389,00-0036912,00-0036963,00-0038120,00-0038498,00-0039919,00-0040666,NYJ_DST",boom,49800,,,115.651985,0.0004,115.65198,0.0004,115.651985,,113.42,697345,0.0,1.4678,0.1325,0.0004,0.0001,115.651985,171.13998,1.4178,0.30514452694841687
465,"00-0035228,00-0035229,00-0036912,00-0036963,00-0037248,00-0038994,00-0040242,00-0040667,JAX_DST",boom,49300,,,116.74452,0.0015,116.74452,0.0012,116.74452,,102.22,763380,0.0,14.0148,0.1574,0.0028,0.0003,116.74452,175.68153,2.7148,0.38218037253112075
466,"00-0035662,00-0036389,00-0036912,00-0036963,00-0038597,00-0039139,00-0039491,00-0039912,LV_DST",boom,49900,,,120.54644,0.0029,120.54644,0.0019,120.546425,,167.92000000000002,154040,8.0,2.3727,0.181,0.0011,0.0002,120.54644,179.46233,2.2227,0.4250396067553022
467,"00-0036040,00-0036973,00-0037239,00-0039064,00-0039139,00-0040122,00-0040729,00-0040743,JAX_DST",boom,49900,,47.0,128.5389,0.0123,128.5389,0.0108,128.53891,81.0,216.2,4067,30.0,10.3575,0.3104,0.0051,0.0009,128.5389,196.94226,5.9075,0.762360845588161
468,"00-0034844,00-0034855,00-0036410,00-0038129,00-0038544,00-0039040,00-0039919,00-0040129,JAX_DST",boom,49500,,,120.58578,0.0024,120.58576,0.0019,120.58576,,83.94,816098,0.0,2.2512,0.189,0.0015,0.0,120.58578,179.28374,2.2512,0.44573078683277145
469,"00-0036442,00-0036900,00-0036912,00-0038120,00-0038129,00-0038597,00-0038619,00-0039032,PHI_DST",boom,49900,,,119.77261,0.0047,119.77263,0.0035,119.77263,,84.46000000000001,815275,0.0,3.1623,0.1977,0.0025,0.0003,119.77261,184.41214,3.0123,0.476233574457329
470,"00-0036554,00-0036973,00-0037248,00-0038120,00-0038124,00-0040584,00-0040676,00-0041438,JAX_DST",boom,49200,,,119.1174,0.001,119.1174,0.0018,119.1174,,143.7,392836,0.0,3.3331,0.1923,0.002,0.0002,119.1174,174.53809,2.8831,0.46535500606324803
471,"00-0031588,00-0036223,00-0036275,00-0039342,00-0039918,00-0040126,00-0040666,00-0040735,JAX_DST",boom,49600,,75.0,120.25176,0.0039,120.25175,0.0054,120.25176,,147.06,354724,0.0,20.3294,0.2102,0.0034,0.0009,120.25176,184.84464,4.0794,0.519910655470569
472,"00-0036040,00-0036223,00-0036963,00-0036973,00-0039424,00-0039893,00-0040666,00-0040743,JAX_DST",boom,49200,,,127.69135,0.0074,127.69135,0.007,127.69135,,162.4,199187,0.0,5.0845,0.2946,0.0033,0.0005,127.69135,190.9943,4.5845,0.7115240905891593
473,"00-0031588,00-0032268,00-0036275,00-0036900,00-0036912,00-0037240,00-0037809,00-0038120,JAX_DST",boom,49800,,,116.845924,0.0015,116.845924,0.0012,116.845924,,110.3,718527,0.0,1.7012,0.1473,0.0008,0.0,116.84594,173.77376,1.7012,0.3470903577647206
474,"00-0032764,00-0034796,00-0036223,00-0038542,00-0039064,00-0040727,00-0040870,00-0041032,JAX_DST",boom,49000,,,113.11713,0.0029,113.11713,0.0033,113.11713,,185.16,56809,8.0,3.4098,0.153,0.0028,0.0003,113.11713,181.8667,2.7598,0.3754610466051578
475,"00-0033119,00-0035685,00-0036223,00-0037744,00-0038542,00-0038997,00-0039849,00-0040727,LV_DST",boom,49800,,,115.098625,0.001,115.098625,0.0017,115.098625,,155.27999999999997,267401,0.0,3.066,0.1603,0.0026,0.0003,115.098625,174.70787,2.666,0.3890069079737711
476,"00-0033106,00-0036322,00-0036963,00-0038551,00-0038935,00-0039139,00-0039919,00-0040669,JAX_DST",boom,49100,,,113.68775,0.0023,113.68775,0.0025,113.68776,,153.44,286161,0.0,2.0986,0.1292,0.0004,0.0001,113.68776,179.26265,1.4486,0.3016345687572183
477,"00-0036550,00-0036963,00-0037012,00-0039139,00-0039915,00-0040189,00-0040666,00-0041027,JAX_DST",boom,49400,,,113.161865,0.0027,113.161865,0.0033,113.161865,,126.0,587849,0.0,2.9616,0.1262,0.0014,0.0006,113.161865,179.77097,2.0116,0.29907300312330615
478,"00-0035228,00-0035229,00-0036900,00-0038124,00-0038563,00-0038994,00-0039139,00-0040242,JAX_DST",boom,49000,21.0,,125.23901,0.0039,125.23901,0.0033,125.239,13.0,121.02,635250,0.0,5.0612,0.2529,0.0031,0.0004,125.23901,183.79633,4.1612,0.6136821777317153
479,"00-0034975,00-0035710,00-0036223,00-0036554,00-0037664,00-0040122,00-0040128,00-0040667,JAX_DST",boom,49200,,,115.0966,0.0026,115.09659,0.0034,115.09659,,145.74,369861,0.0,4.9978,0.1727,0.0035,0.0004,115.0966,180.75496,3.2478,0.42900686703050744
480,"00-0031588,00-0035640,00-0036912,00-0036963,00-0038597,00-0039032,00-0039910,00-0039912,JAX_DST",boom,49600,,,109.96489,0.0003,109.964874,0.0004,109.964874,,114.36,690327,0.0,1.2228,0.0957,0.0005,0.0001,109.96489,164.75198,1.1228,0.22257521763267726
481,"00-0033293,00-0035228,00-0035229,00-0036322,00-0036554,00-0039139,00-0039146,00-0040735,PHI_DST",boom,50000,,,121.966774,0.0064,121.966774,0.0047,121.966774,59.0,132.72,516855,0.0,7.001,0.237,0.0061,0.0009,121.966774,188.72617,5.151,0.5962297763829518
482,"00-0026158,00-0035229,00-0036410,00-0036554,00-0036900,00-0039040,00-0039361,00-0040784,BAL_DST",boom,50000,,,122.0089,0.0033,122.0089,0.0034,122.0089,,91.8,800579,0.0,2.6557,0.2142,0.0013,0.0001,122.0089,180.97295,2.6557,0.5057545429391488
483,"00-0031588,00-0035659,00-0036900,00-0037228,00-0038555,00-0039065,00-0039910,00-0040122,JAX_DST",boom,49900,,,115.79253,0.0019,115.79253,0.0008,115.79253,,109.86,721182,0.0,2.8668,0.1523,0.0026,0.0002,115.792534,174.46179,2.5668,0.36635739746829027
484,"00-0034827,00-0034844,00-0036264,00-0036322,00-0038933,00-0039146,00-0040666,00-0040667,JAX_DST",boom,49900,,,115.56884,0.0022,115.56884,0.0015,115.56884,,152.48000000000002,296435,0.0,13.1342,0.1527,0.003,0.0005,115.56885,176.03027,3.0342,0.3740800357670898
485,"00-0033106,00-0036963,00-0036973,00-0037740,00-0038608,00-0039065,00-0040124,00-0040719,JAX_DST",boom,49400,,,122.642624,0.0029,122.64262,0.0018,122.642624,,121.04,635013,0.0,2.3127,0.2097,0.0006,0.0,122.642624,181.05069,2.3127,0.4891741202895153
486,"00-0034837,00-0037744,00-0038117,00-0038120,00-0039139,00-0039849,00-0040676,00-0040735,JAX_DST",boom,49300,,,114.0093,0.0011,114.0093,0.0012,114.0093,,133.2,511583,0.0,103.246,0.1321,0.0021,0.0004,114.0093,172.44495,2.346,0.3196063718096923
487,"00-0036963,00-0037238,00-0037252,00-0038124,00-0038128,00-0039139,00-0040122,00-0041523,JAX_DST",boom,49700,,,122.0747,0.0023,122.0747,0.0029,122.0747,,192.1,34744,10.0,3.2696,0.2093,0.0022,0.0002,122.0747,181.47227,3.0696,0.5015317985659601
488,"00-0032764,00-0033537,00-0036407,00-0036900,00-0038542,00-0038606,00-0038933,00-0041037,JAX_DST",boom,49000,,,111.840126,0.001,111.840126,0.0018,111.840126,,159.6,224593,0.0,1.9129,0.1101,0.0013,0.0002,111.840126,168.38756,1.6629,0.2645059903432045
489,"00-0034753,00-0034844,00-0035659,00-0036912,00-0039355,00-0039910,00-0040124,00-0041027,JAX_DST",boom,49000,,,110.18125,0.0008,110.18125,0.0009,110.18124,,84.75999999999999,814852,0.0,1.6744,0.1123,0.0009,0.0002,110.18125,169.13544,1.6244,0.2676120194320881
490,"00-0034981,00-0036554,00-0036963,00-0037248,00-0038117,00-0038120,00-0039163,00-0041438,JAX_DST",boom,49200,,,116.03928,0.0015,116.03928,0.0014,116.039276,,134.16,500578,0.0,3.6376,0.1673,0.0021,0.0004,116.0393,176.18373,2.7376,0.40752880343033904
491,"00-0034351,00-0035659,00-0036626,00-0036963,00-0039139,00-0039849,00-0039910,00-0040122,JAX_DST",boom,50000,,,120.192474,0.0027,120.192474,0.0015,120.192474,,164.06,184711,0.0,4.0516,0.1841,0.0024,0.0004,120.192474,178.99567,2.9516,0.44321855134514737
492,"00-0030279,00-0032764,00-0034351,00-0035710,00-0036223,00-0037664,00-0039146,00-0040666,JAX_DST",boom,49000,,,117.55063,0.0046,117.55064,0.0049,117.55063,,144.74,381038,0.0,4.3119,0.1903,0.0036,0.0005,117.55063,185.11572,3.8119,0.4748829458762666
493,"00-0036223,00-0036322,00-0037252,00-0038128,00-0038563,00-0038597,00-0039040,00-0039880,JAX_DST",boom,49100,50.0,,119.79194,0.0049,119.79195,0.0043,119.79192,48.0,133.2,511583,0.0,9.8309,0.2055,0.0048,0.0014,119.79194,184.65518,4.8309,0.5118269611426687
494,"00-0036223,00-0037248,00-0038606,00-0038997,00-0039491,00-0039918,00-0040126,00-0040735,LV_DST",boom,49900,,,118.84091,0.0017,118.84093,0.0027,118.84091,,158.56,234385,0.0,2.8212,0.1966,0.0015,0.0001,118.84091,178.24103,2.6212,0.4681129981558046
495,"00-0033106,00-0034844,00-0035261,00-0037239,00-0038117,00-0038542,00-0039065,00-0040669,JAX_DST",boom,49400,,,118.44445,0.0012,118.444466,0.0018,118.44447,,123.94,607982,0.0,6.0048,0.1576,0.0007,0.0002,118.44445,173.89029,1.8048,0.3668425454816432
496,"00-0028986,00-0035261,00-0037238,00-0038120,00-0038597,00-0040124,00-0040126,00-0040735,JAX_DST",boom,49700,,,116.70905,0.001,116.70904,0.0007,116.70905,,86.5,812043,0.0,1.7853,0.1543,0.0004,0.0001,116.70905,173.92247,1.7853,0.36251660562238536
497,"00-0034351,00-0036389,00-0036555,00-0036912,00-0039064,00-0039491,00-0040242,00-0040666,JAX_DST",boom,49300,39.0,68.0,119.862114,0.0039,119.8621,0.0024,119.8621,28.0,181.12,73628,8.0,3.6166,0.1992,0.0025,0.0003,119.862114,180.81454,3.1666,0.4797093636241911
498,"00-0032950,00-0036275,00-0036322,00-0037256,00-0038597,00-0038994,00-0039146,00-0040126,JAX_DST",boom,49100,,,111.87312,0.0017,111.87312,0.001,111.87312,,127.32,574613,0.0,4.2255,0.1284,0.0014,0.0005,111.87312,172.86052,2.1255,0.30707220649059663
499,"00-0036223,00-0036963,00-0037291,00-0037744,00-0038128,00-0039040,00-0039880,00-0041525,JAX_DST",boom,49000,,,113.98502,0.0023,113.98502,0.0016,113.98502,,137.1,467743,0.0,2.354,0.1398,0.0018,0.0001,113.98502,178.2916,2.154,0.34100717763189126
500,"00-0034981,00-0036554,00-0036900,00-0037248,00-0037261,00-0038606,00-0039163,00-0039361,JAX_DST",boom,49300,,,117.77136,0.0025,117.77138,0.0033,117.77138,,118.86,654095,0.0,5.0138,0.1845,0.0028,0.0003,117.77138,178.69783,3.2638,0.453760424038505
501,"00-0032764,00-0034753,00-0034796,00-0036223,00-0036554,00-0037238,00-0037740,00-0040887,JAX_DST",boom,49900,,,117.02912,0.0024,117.02912,0.003,117.02912,,155.86,261555,0.0,2.5596,0.179,0.0015,0.0001,117.02912,179.11856,2.4096,0.4308791229243214
502,"00-0034827,00-0034857,00-0035685,00-0035689,00-0037248,00-0038124,00-0040124,00-0040784,PHI_DST",boom,49600,,,112.817986,0.002,112.81798,0.0017,112.817986,,160.36,217678,0.0,5.0712,0.1608,0.0036,0.0007,112.817986,177.25896,3.3712,0.40108672065312323
503,"00-0037239,00-0037261,00-0037744,00-0039139,00-0039391,00-0039424,00-0040743,00-0041027,JAX_DST",boom,50000,,,116.03137,0.0016,116.03137,0.0011,116.03137,,177.4,92250,8.0,1.4979,0.1349,0.0005,0.0,116.03137,175.98706,1.4979,0.31375998628800816
504,"00-0033106,00-0036963,00-0039040,00-0039065,00-0039491,00-0040122,00-0040666,00-0041099,JAX_DST",boom,49300,,,121.268,0.0022,121.268,0.0014,121.268,,160.64,214942,0.0,1.9403,0.1823,0.0007,0.0,121.26801,179.21674,1.9403,0.4221857868230662
505,"00-0028118,00-0034753,00-0035261,00-0036322,00-0037248,00-0038124,00-0039040,00-0039146,JAX_DST",boom,49200,,,113.336,0.0011,113.336,0.0015,113.336,,118.7,655694,0.0,2.2595,0.137,0.0013,0.0002,113.336,172.62845,2.0095,0.3283422363332976
506,"00-0034829,00-0036223,00-0036322,00-0036410,00-0036442,00-0036919,00-0037524,00-0038597,JAX_DST",boom,49600,,,114.60421,0.0026,114.60421,0.0021,114.604225,,134.76,494024,0.0,1.9828,0.1459,0.0009,0.0001,114.60421,179.25166,1.7828,0.34445526841714436
507,"00-0033106,00-0034844,00-0037240,00-0039065,00-0039139,00-0039424,00-0040122,00-0041547,JAX_DST",boom,49400,,70.0,123.35148,0.0078,123.35146,0.0069,123.35148,,158.74,232797,0.0,3.411,0.2298,0.0016,0.0003,123.35148,190.22858,3.061,0.5494701603631506
508,"00-0033921,00-0036963,00-0036973,00-0037239,00-0038996,00-0039424,00-0040122,00-0040743,LAC_DST",boom,49000,,,123.86613,0.0071,123.86611,0.0076,123.86611,60.0,178.3,87544,8.0,3.2171,0.2452,0.0019,0.0,123.86613,189.81294,3.2171,0.5878735056503647
509,"00-0032764,00-0033217,00-0034796,00-0036550,00-0036900,00-0037239,00-0037256,00-0039064,JAX_DST",boom,49400,,72.0,116.7701,0.0057,116.7701,0.0062,116.7701,,148.36,340756,0.0,5.1085,0.1777,0.0033,0.0005,116.7701,185.8119,3.7085,0.4425328053760797
510,"00-0036322,00-0036963,00-0039032,00-0039893,00-0040122,00-0040663,00-0040668,00-0041547,LAC_DST",boom,49000,,,103.99989,0.0001,103.999886,0.0003,103.999886,,120.9,636266,0.0,1.6464,0.0627,0.0004,0.0002,103.99989,160.62363,0.8464,0.14682672686504047
511,"00-0036275,00-0036900,00-0039065,00-0039150,00-0039491,00-0039811,00-0040122,00-0040124,JAX_DST",boom,49000,31.0,88.0,127.0933,0.0038,127.0933,0.0042,127.0933,61.0,184.54,59213,8.0,4.9933,0.2799,0.0036,0.0004,127.0933,185.74493,4.4433,0.680485747504847
512,"00-0033119,00-0035685,00-0036275,00-0037744,00-0038559,00-0038563,00-0040129,00-0040666,JAX_DST",boom,49700,,,118.65934,0.0015,118.65934,0.0021,118.65934,,154.18,278507,0.0,2.7854,0.1839,0.0021,0.0001,118.65934,176.16165,2.6854,0.4423860254105072
513,"00-0033921,00-0035659,00-0036223,00-0036442,00-0036900,00-0036919,00-0038120,00-0040379,PHI_DST",boom,50000,,,119.90668,0.0007,119.90668,0.0013,119.90668,,84.76,814806,0.0,1.9947,0.1665,0.0008,0.0001,119.90668,174.20549,1.8447,0.3846913082195804
514,"00-0032764,00-0035710,00-0036554,00-0037248,00-0037664,00-0039890,00-0040124,00-0040128,LV_DST",boom,49900,,,119.46368,0.002,119.46368,0.0026,119.46368,,133.34,509964,0.0,5.767,0.2006,0.0033,0.0005,119.46368,179.27306,3.567,0.4928568634602222
515,"00-0031588,00-0036275,00-0036290,00-0036554,00-0038542,00-0039918,00-0040124,00-0040126,LV_DST",boom,49900,,,117.272415,0.0027,117.272415,0.0019,117.272415,,176.66,96200,8.0,4.8568,0.1805,0.0026,0.0006,117.27242,180.48726,3.2568,0.4423407807242047
516,"00-0036252,00-0038997,00-0039040,00-0039139,00-0039150,00-0039491,00-0040124,00-0040126,JAX_DST",boom,49700,,,123.12505,0.0026,123.12505,0.0022,123.12505,,159.44,226154,0.0,3.6674,0.2303,0.002,0.0001,123.12505,180.09984,3.0174,0.5461723524394342
